MELD_Split,MELD_Row_ID,Sr No.,Utterance,Speaker,Emotion,Sentiment,Dialogue_ID,Utterance_ID,Season,Episode,StartTime,EndTime,match_status,match_score,match_text_score,meld_group_size,meld_group_utterance,a_scan_count,friends_utterance_id,friends_global_utterance_id,friends_speaker,friends_utterance
train,106,9115,"I mean, it-it was like, it was like he made us into a team.",Rachel,joy,positive,910,7,1,3,"00:11:22,056","00:11:25,475",unmatched,0.5046,0.4646,1,"I mean, it-it was like, it was like he made us into a team.",77,,,,
train,107,9116,"Yep, we sure showed those Hassidic jewellers a thing or two about softball..",Chandler,joy,positive,910,8,1,3,"00:11:27,895","00:11:30,522",unmatched,0.3962,0.3562,1,"Yep, we sure showed those Hassidic jewellers a thing or two about softball..",77,,,,
train,108,9117,Can I ask you guys a question? D'you ever think that Alan is maybe.. sometimes..,Monica,neutral,neutral,910,9,1,3,"00:11:31,857","00:11:36,111",unmatched,0.4281,0.3881,1,Can I ask you guys a question? D'you ever think that Alan is maybe.. sometimes..,77,,,,
train,109,9118,What?,Ross,surprise,negative,910,10,1,3,"0:11:36,320","0:11:39,882",unmatched,0.3067,0.2667,1,What?,77,,,,
train,110,9119,"..I dunno, a little too Alan?",Monica,neutral,neutral,910,11,1,3,"0:11:39,882","0:11:40,332",unmatched,0.4983,0.4583,1,"..I dunno, a little too Alan?",77,,,,
train,111,9120,"Well, no. That's impossible. You can never be too Alan.",Rachel,joy,positive,910,12,1,3,"00:11:40,491","00:11:43,910",unmatched,0.3691,0.3291,1,"Well, no. That's impossible. You can never be too Alan.",77,,,,
train,112,9121,"Yeah, it's his, uh, innate Alan-ness that-that-that we adore.",Ross,joy,positive,910,13,1,3,"00:11:44,120","00:11:48,832",unmatched,0.4922,0.4522,1,"Yeah, it's his, uh, innate Alan-ness that-that-that we adore.",77,,,,
train,113,9122,I personally could have a gallon of Alan.,Chandler,joy,positive,910,14,1,3,"00:11:49,166","00:11:51,376",unmatched,0.3837,0.3438,1,"I personally could have a gallon of Alan. Well, maybe it's a contest, y'know? Like, collect all five?",77,,,,
train,114,6128,"Well, maybe it's a contest, y'know? Like, collect all five?",Chandler,neutral,neutral,615,0,1,3,"00:14:12,768","00:14:15,395",unmatched,0.3707,0.3307,1,"Well, maybe it's a contest, y'know? Like, collect all five?",77,,,,
train,115,6129,"Does, um, anyone wanna see?",Phoebe,neutral,neutral,615,1,1,3,"00:14:17,940","00:14:19,148",unmatched,0.5248,0.4848,1,"Does, um, anyone wanna see?",77,,,,
train,116,6130,Nooo..,All,disgust,negative,615,2,1,3,"00:14:19,358","00:14:20,775",unmatched,0.7067,0.6667,1,Nooo..,77,,,,
train,117,6131,"Oh, hey, don't do that! Cut it out!",All,anger,negative,615,3,1,3,"00:14:21,777","00:14:24,237",unmatched,0.4400,0.4000,1,"Oh, hey, don't do that! Cut it out!",77,,,,
train,118,6132,It's worse than the thumb!,Rachel,disgust,negative,615,4,1,3,"00:14:24,446","00:14:25,947",unmatched,0.5306,0.4906,1,It's worse than the thumb!,77,,,,
train,119,6133,"Hey, this is so unfair!",Chandler,anger,negative,615,5,1,3,"00:14:27,741","00:14:29,534",unmatched,0.4482,0.4082,1,"Hey, this is so unfair!",77,,,,
train,120,6134,"Oh, why is it unfair?",Monica,surprise,negative,615,6,1,3,"0:14:29,743","0:14:31,954",unmatched,0.4686,0.4286,1,"Oh, why is it unfair?",77,,,,
train,121,6135,So I have a flaw!,Chandler,anger,negative,615,7,1,3,"0:14:31,954","0:14:33,046",unmatched,0.5081,0.4681,1,So I have a flaw!,77,,,,
train,122,6136,Big deal!,Chandler,anger,negative,615,8,1,3,"0:14:33,046","0:14:34,152",unmatched,0.4104,0.3704,1,"Big deal! Like Joey's constant knuckle-cracking isn't annoying? And Ross, with his over-pronouncing every single word? And Monica, with that snort when she laughs?",77,,,,
train,123,6137,Like Joey's constant knuckle-cracking isn't annoying?,Chandler,anger,negative,615,9,1,3,"00:14:34,248","00:14:36,958",unmatched,0.4161,0.3761,1,"Like Joey's constant knuckle-cracking isn't annoying? And Ross, with his over-pronouncing every single word? And Monica, with that snort when she laughs?",77,,,,
train,124,6138,"And Ross, with his over-pronouncing every single word?",Chandler,anger,negative,615,10,1,3,"00:14:37,167","00:14:39,335",unmatched,0.4448,0.4048,1,"And Ross, with his over-pronouncing every single word?",77,,,,
train,125,6139,"And Monica, with that snort when she laughs?",Chandler,anger,negative,615,11,1,3,"00:14:39,545","00:14:41,671",unmatched,0.4236,0.3836,1,"And Monica, with that snort when she laughs?",77,,,,
train,126,6140,"I mean, what the hell is that thing?",Chandler,disgust,negative,615,12,1,3,"00:14:41,881","00:14:44,215",unmatched,0.4549,0.4149,1,"I mean, what the hell is that thing? ...I accept all those flaws, why can't you accept me for this?",77,,,,
train,127,6141,"...I accept all those flaws, why can't you accept me for this?",Chandler,anger,negative,615,13,1,3,"00:14:46,176","00:14:49,470",unmatched,0.3159,0.2759,1,"...I accept all those flaws, why can't you accept me for this?",77,,,,
train,128,6142,...Does the knuckle-cracking bother everybody?,Joey,anger,negative,615,14,1,3,"00:14:56,645","00:14:59,898",unmatched,0.3691,0.3291,1,...Does the knuckle-cracking bother everybody?,77,,,,
train,129,6143,"Well, I-I could live without it.",Rachel,neutral,neutral,615,15,1,3,"00:15:01,984","00:15:05,528",unmatched,0.3962,0.3562,1,"Well, I-I could live without it.",77,,,,
train,130,6144,"Well, is it, like, a little annoying, or is it like when Phoebe chews her hair?",Joey,neutral,neutral,615,16,1,3,"00:15:01,984","00:15:07,739",unmatched,0.3707,0.3307,1,"Well, is it, like, a little annoying, or is it like when Phoebe chews her hair?",77,,,,
train,131,6145,"Oh, now, don't listen to him, Pheebs, I think it's endearing.",Ross,neutral,neutral,615,17,1,3,"00:15:15,956","00:15:19,083",unmatched,0.3940,0.3540,1,"Oh, now, don't listen to him, Pheebs, I think it's endearing.",77,,,,
train,132,6146,"Oh,  ""you do, do you""?",Joey,anger,negative,615,18,1,3,"00:15:19,293","00:15:21,544",unmatched,0.4945,0.4545,1,"Oh,  ""you do, do you""?",77,,,,
train,133,6147,"You know, there's nothing wrong with speaking correctly.",Ross,neutral,neutral,615,19,1,3,"00:15:27,593","00:15:30,845",unmatched,0.3971,0.3571,1,"You know, there's nothing wrong with speaking correctly.",77,,,,
train,134,6148,"""Indeed there isn't""... I should really get back to work.",Rachel,joy,positive,615,20,1,3,"00:15:31,055","00:15:37,769",unmatched,0.4161,0.3761,1,"""Indeed there isn't""... I should really get back to work.",77,,,,
train,135,6149,"Yeah, 'cause otherwise someone might get what they actually ordered.",Phoebe,neutral,neutral,615,21,1,3,"00:15:37,978","00:15:41,064",unmatched,0.4430,0.4030,1,"Yeah, 'cause otherwise someone might get what they actually ordered.",77,,,,
train,136,6150,"Ohh-ho-hooohhh. The hair comes out, and the gloves come on.",Rachel,anger,negative,615,22,1,3,"00:15:42,358","00:15:46,694",unmatched,0.3327,0.2927,1,"Ohh-ho-hooohhh. The hair comes out, and the gloves come on.",77,,,,
train,137,6013,Do you have any respect for your body?,Joey,disgust,negative,607,0,1,3,"00:16:50,801","00:16:52,343",exact,1.0000,1.0000,1,Do you have any respect for your body?,7,189,733,Joey,Do you have any respect for your body?
train,138,6014,Don't you realise what you're-you're doing to yourself?,Ross,disgust,negative,607,1,1,3,"00:16:52,553","00:16:54,637",exact,1.0000,1.0000,1,Don't you realise what you're-you're doing to yourself?,0,190,734,Ross,Don't you realise what you're-you're doing to yourself?
train,139,6015,"Hey, y'know, I have had it with you guys and your cancer and your emphysema and your heart disease.",Chandler,anger,negative,607,2,1,3,"00:16:54,847","00:16:59,100",exact,1.0000,1.0000,2,"Hey, y'know, I have had it with you guys and your cancer and your emphysema and your heart disease. The bottom line is, smoking is cool, and you know it.",0,191,735,Chandler,"Hey, y'know, I have had it with you guys and your cancer and your emphysema and your heart disease. The bottom line is, smoking is cool, and you know it."
train,140,6016,"The bottom line is, smoking is cool, and you know it.",Chandler,neutral,neutral,607,3,1,3,"00:16:59,309","00:17:02,937",exact,1.0000,1.0000,2,"Hey, y'know, I have had it with you guys and your cancer and your emphysema and your heart disease. The bottom line is, smoking is cool, and you know it.",0,191,735,Chandler,"Hey, y'know, I have had it with you guys and your cancer and your emphysema and your heart disease. The bottom line is, smoking is cool, and you know it."
train,141,6017,"Chandler? It's Alan, he wants to speak to you.",Rachel,neutral,neutral,607,4,1,3,"00:17:07,026","00:17:08,776",exact,1.0000,1.0000,1,"Chandler? It's Alan, he wants to speak to you.",0,192,736,Rachel,"Chandler? It's Alan, he wants to speak to you."
train,142,6018,Really?,Chandler,surprise,positive,607,5,1,3,"0:17:08,986","0:17:09,529",exact,1.0000,1.0000,8,"Really? He does? Hey, buddy, what's up! Oh, she told you about that, huh. Well, yeah, I have one now and then. Well, yeah, now. Well, it's not that big- ..well, that's true,.. Gee, y'know, no-one- no-one's ever put it like that before. Well, okay, thanks!",0,193,737,Chandler,"Really? He does? Hey, buddy, what's up! Oh, she told you about that, huh. Well, yeah, I have one now and then. Well, yeah, now. Well, it's not that big- ..well, that's true,.. Gee, y'know, no-one- no-one's ever put it like that before. Well, okay, thanks!"
train,143,6019,He does?,Chandler,surprise,positive,607,6,1,3,"0:17:09,529","0:17:10,875",exact,1.0000,1.0000,8,"Really? He does? Hey, buddy, what's up! Oh, she told you about that, huh. Well, yeah, I have one now and then. Well, yeah, now. Well, it's not that big- ..well, that's true,.. Gee, y'know, no-one- no-one's ever put it like that before. Well, okay, thanks!",0,193,737,Chandler,"Really? He does? Hey, buddy, what's up! Oh, she told you about that, huh. Well, yeah, I have one now and then. Well, yeah, now. Well, it's not that big- ..well, that's true,.. Gee, y'know, no-one- no-one's ever put it like that before. Well, okay, thanks!"
train,144,6020,"Hey, buddy, what's up!",Chandler,joy,positive,607,7,1,3,"00:17:12,239","00:17:14,407",exact,1.0000,1.0000,8,"Really? He does? Hey, buddy, what's up! Oh, she told you about that, huh. Well, yeah, I have one now and then. Well, yeah, now. Well, it's not that big- ..well, that's true,.. Gee, y'know, no-one- no-one's ever put it like that before. Well, okay, thanks!",0,193,737,Chandler,"Really? He does? Hey, buddy, what's up! Oh, she told you about that, huh. Well, yeah, I have one now and then. Well, yeah, now. Well, it's not that big- ..well, that's true,.. Gee, y'know, no-one- no-one's ever put it like that before. Well, okay, thanks!"
train,145,6021,"Oh, she told you about that, huh.",Chandler,surprise,negative,607,8,1,3,"00:17:16,035","00:17:18,369",exact,1.0000,1.0000,8,"Really? He does? Hey, buddy, what's up! Oh, she told you about that, huh. Well, yeah, I have one now and then. Well, yeah, now. Well, it's not that big- ..well, that's true,.. Gee, y'know, no-one- no-one's ever put it like that before. Well, okay, thanks!",0,193,737,Chandler,"Really? He does? Hey, buddy, what's up! Oh, she told you about that, huh. Well, yeah, I have one now and then. Well, yeah, now. Well, it's not that big- ..well, that's true,.. Gee, y'know, no-one- no-one's ever put it like that before. Well, okay, thanks!"
train,146,6022,"Well, yeah, I have one now and then.",Chandler,neutral,neutral,607,9,1,3,"0:17:19,163","0:17:20,675",exact,1.0000,1.0000,8,"Really? He does? Hey, buddy, what's up! Oh, she told you about that, huh. Well, yeah, I have one now and then. Well, yeah, now. Well, it's not that big- ..well, that's true,.. Gee, y'know, no-one- no-one's ever put it like that before. Well, okay, thanks!",0,193,737,Chandler,"Really? He does? Hey, buddy, what's up! Oh, she told you about that, huh. Well, yeah, I have one now and then. Well, yeah, now. Well, it's not that big- ..well, that's true,.. Gee, y'know, no-one- no-one's ever put it like that before. Well, okay, thanks!"
train,147,6023,"Well, yeah, now.",Chandler,neutral,neutral,607,10,1,3,"0:17:20,675","0:17:23,217",exact,1.0000,1.0000,8,"Really? He does? Hey, buddy, what's up! Oh, she told you about that, huh. Well, yeah, I have one now and then. Well, yeah, now. Well, it's not that big- ..well, that's true,.. Gee, y'know, no-one- no-one's ever put it like that before. Well, okay, thanks!",0,193,737,Chandler,"Really? He does? Hey, buddy, what's up! Oh, she told you about that, huh. Well, yeah, I have one now and then. Well, yeah, now. Well, it's not that big- ..well, that's true,.. Gee, y'know, no-one- no-one's ever put it like that before. Well, okay, thanks!"
train,148,6024,"Well, it's not that big- ..well, that's true,.. Gee, y'know, no-one- no-one's ever put it like that before.",Chandler,neutral,neutral,607,11,1,3,"00:17:24,084","00:17:36,179",exact,1.0000,1.0000,8,"Really? He does? Hey, buddy, what's up! Oh, she told you about that, huh. Well, yeah, I have one now and then. Well, yeah, now. Well, it's not that big- ..well, that's true,.. Gee, y'know, no-one- no-one's ever put it like that before. Well, okay, thanks!",0,193,737,Chandler,"Really? He does? Hey, buddy, what's up! Oh, she told you about that, huh. Well, yeah, I have one now and then. Well, yeah, now. Well, it's not that big- ..well, that's true,.. Gee, y'know, no-one- no-one's ever put it like that before. Well, okay, thanks!"
train,149,6025,"Well, okay, thanks!",Chandler,joy,positive,607,12,1,3,"00:17:36,597","00:17:38,723",exact,1.0000,1.0000,8,"Really? He does? Hey, buddy, what's up! Oh, she told you about that, huh. Well, yeah, I have one now and then. Well, yeah, now. Well, it's not that big- ..well, that's true,.. Gee, y'know, no-one- no-one's ever put it like that before. Well, okay, thanks!",0,193,737,Chandler,"Really? He does? Hey, buddy, what's up! Oh, she told you about that, huh. Well, yeah, I have one now and then. Well, yeah, now. Well, it's not that big- ..well, that's true,.. Gee, y'know, no-one- no-one's ever put it like that before. Well, okay, thanks!"
train,150,6026,"God, he's good.",Rachel,joy,positive,607,13,1,3,"00:17:49,109","00:17:50,151",exact,1.0000,1.0000,1,"God, he's good.",0,194,738,Rachel,"God, he's good."
train,151,6027,If only he were a woman.,Ross,neutral,neutral,607,14,1,3,"00:17:51,987","00:17:53,404",exact,1.0000,1.0000,1,If only he were a woman.,0,195,739,Ross,If only he were a woman.
train,152,6028,Yeah.,Rachel,neutral,neutral,607,15,1,3,"00:17:53,614","00:17:55,406",exact,1.0000,1.0000,1,Yeah.,0,196,740,Rachel,Yeah.
train,153,3827,Huh?,Ross,joy,positive,386,0,1,3,"00:21:16,440","00:21:19,000",unmatched,0.3257,0.2857,1,Huh?,62,,,,
test,9,2480,Wow.,Alan,surprise,positive,251,0,1,3,"00:21:16,441","00:21:17,858",exact,1.0000,1.0000,1,Wow.,43,240,784,Alan,Wow.
test,10,2481,"I'm, I'm really sorry.",Monica,neutral,neutral,251,1,1,3,"00:21:18,068","00:21:21,988",exact,1.0000,1.0000,1,"I'm, I'm really sorry.",0,241,785,Monica,"I'm, I'm really sorry."
test,11,2482,"Yeah, I'm sorry too. But, I gotta tell you, I am a little relieved.",Alan,neutral,neutral,251,2,1,3,"00:21:22,614","00:21:24,782",exact,1.0000,1.0000,1,"Yeah, I'm sorry too. But, I gotta tell you, I am a little relieved.",0,242,786,Alan,"Yeah, I'm sorry too. But, I gotta tell you, I am a little relieved."
test,12,2483,Relieved?,Monica,surprise,positive,251,3,1,3,"0:21:24,992","0:21:25,664",exact,1.0000,1.0000,1,Relieved?,0,243,787,Monica,Relieved?
test,13,2484,"Yeah, well, I had a great time with you.. I just can't stand your friends.",Alan,neutral,neutral,251,4,1,3,"0:21:25,664","0:21:31,884",exact,1.0000,1.0000,1,"Yeah, well, I had a great time with you.. I just can't stand your friends.",0,244,788,Alan,"Yeah, well, I had a great time with you.. I just can't stand your friends."
train,154,4818,Remember when we went to Central Park and rented boats?.. That was fun.,Rachel,joy,positive,489,0,1,3,"00:21:39,172","00:21:46,178",exact,1.0000,1.0000,1,Remember when we went to Central Park and rented boats?.. That was fun.,0,245,789,Rachel,Remember when we went to Central Park and rented boats?.. That was fun.
train,155,4819,Yeah. He could row like a viking.,Ross,joy,positive,489,1,1,3,"00:21:46,722","00:21:50,266",exact,1.0000,1.0000,1,Yeah. He could row like a viking.,0,246,790,Ross,Yeah. He could row like a viking.
train,156,4820,Hi.,Monica,neutral,neutral,489,2,1,3,"0:21:55,105","0:21:55,537",exact,1.0000,1.0000,1,Hi.,0,247,791,Monica,Hi.
train,157,4821,Mmm.,All,neutral,neutral,489,3,1,3,"0:21:55,537","0:21:57,154",exact,1.0000,1.0000,1,Mmm.,0,248,792,All,Mmm.
train,158,4822,So how'd it go?,Ross,neutral,neutral,489,4,1,3,"00:21:59,067","00:22:00,943",exact,1.0000,1.0000,1,So how'd it go?,0,249,793,Ross,So how'd it go?
train,159,4824,Did he mention us?,Phoebe,neutral,neutral,491,0,1,3,"00:22:02,029","00:22:04,947",exact,1.0000,1.0000,1,Did he mention us?,1,251,795,Phoebe,Did he mention us?
train,160,4825,He said he's really gonna miss you guys.,Monica,sadness,negative,491,1,1,3,"00:22:10,370","00:22:12,955",exact,1.0000,1.0000,1,He said he's really gonna miss you guys.,0,252,796,Monica,He said he's really gonna miss you guys.
